age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
29,111828,695,374956,12,0,514,73,False,False,False,True,False,False
54,45525,827,305929,48,0,483,58,False,False,False,True,False,True
44,53161,795,268498,60,0,692,51,False,False,True,False,True,False
56,43956,801,48199,48,1,480,63,False,True,False,False,False,True
68,184726,722,384689,12,2,741,59,False,True,False,False,False,True
48,180014,656,118286,12,2,807,30,True,False,False,False,False,True
45,177699,536,7155,60,2,320,45,False,False,False,True,False,False
48,115864,474,446012,24,4,473,99,False,False,False,False,False,True
64,140050,737,217044,36,1,438,85,False,False,False,True,False,False
25,82993,559,103026,36,1,840,89,True,False,False,False,False,True
25,56701,695,480428,60,1,423,41,True,False,False,False,False,False
34,174961,361,304904,24,2,870,4,False,True,False,False,True,False
35,198838,802,219460,24,4,435,11,False,False,False,False,False,True
32,165457,349,329639,36,4,678,86,False,False,False,True,False,True
53,179826,606,425941,36,3,682,24,True,False,False,False,True,False
56,90411,353,338296,24,2,783,94,False,False,True,False,True,False
36,99698,637,303030,24,2,514,93,False,False,False,False,False,True
64,166800,603,175002,60,0,667,56,False,False,True,False,False,True
45,154855,445,409181,12,0,575,21,False,True,False,False,True,False
50,64942,509,433866,48,3,334,19,False,False,True,False,True,False
30,189595,779,284811,12,1,840,33,False,False,True,False,False,False
36,119976,718,48998,12,4,864,85,True,False,False,False,False,False
69,94554,367,222834,36,1,486,27,True,False,False,False,False,False
30,20595,843,417482,24,4,862,97,False,False,False,True,False,True
55,167531,595,434392,24,4,542,59,False,False,False,False,False,False
18,57548,545,82173,24,1,885,59,True,False,False,False,False,False
31,173412,575,305206,60,0,353,40,True,False,False,False,False,True
64,179277,787,361455,60,0,321,75,False,False,False,True,False,False
67,163464,386,292871,60,2,807,8,False,False,False,True,False,False
63,112759,629,254029,36,0,670,97,False,False,False,False,False,False
67,114543,804,388276,48,2,735,24,True,False,False,False,False,False
56,155639,456,161646,24,4,309,18,False,False,False,False,False,False
43,104774,478,107281,48,1,474,86,False,False,False,False,False,True
46,193542,324,192219,24,3,840,23,False,False,True,False,True,False
56,21920,639,452748,60,4,682,16,False,False,False,True,False,True
27,41673,305,335600,24,0,873,47,False,False,False,False,True,False
67,120422,675,90141,36,3,429,52,True,False,False,False,False,True
35,194499,812,196373,60,4,759,56,False,True,False,False,False,False
52,174062,628,237242,24,1,490,22,False,False,False,False,True,False
41,177699,432,178312,12,4,791,24,True,False,False,False,False,True
64,23880,635,145940,24,3,347,46,False,False,False,False,False,False
67,119515,572,352661,12,3,304,70,True,False,False,False,False,True
50,105184,506,76602,24,3,753,44,False,True,False,False,True,False
57,100960,557,390352,48,0,488,30,False,False,False,False,True,False
64,177255,605,92601,24,2,342,18,False,False,False,False,False,True
40,75556,599,354084,36,0,709,48,False,False,True,False,False,True
29,95945,831,418012,48,0,579,90,False,False,False,False,False,True
38,174404,411,6694,36,2,620,54,False,False,False,True,True,False
23,165399,358,168024,60,3,316,99,False,False,True,False,True,False
19,24025,360,78158,36,3,489,66,False,True,False,False,False,True
67,35366,640,75687,24,1,479,53,True,False,False,False,True,False
46,123463,644,288269,60,3,699,50,True,False,False,False,False,True
67,139815,830,203511,24,3,682,17,False,True,False,False,False,False
51,59886,779,80885,12,0,797,85,False,False,False,True,False,True
64,135577,377,272074,24,4,884,67,False,True,False,False,True,False
60,65687,702,189616,12,4,649,72,False,True,False,False,False,False
47,76358,837,398327,12,2,794,30,True,False,False,False,False,False
20,85133,746,417639,12,3,530,29,False,True,False,False,True,False
27,135074,586,295754,24,4,837,54,False,True,False,False,False,False
23,172169,801,157401,36,4,606,81,True,False,False,False,False,False
62,169374,378,250518,48,3,854,38,False,True,False,False,False,False
54,173706,602,394336,12,4,406,63,False,False,False,False,False,False
34,124126,495,447654,24,4,498,10,True,False,False,False,True,False
33,179132,592,403231,48,2,670,79,False,False,False,False,True,False
19,110880,596,150807,36,3,649,66,False,False,False,True,False,False
52,148180,471,21148,12,0,717,24,False,True,False,False,True,False
53,133430,421,449273,12,4,680,25,False,False,False,False,True,False
20,65256,320,88537,48,4,669,41,True,False,False,False,False,True
35,134444,672,95710,12,2,658,43,False,False,False,True,True,False
44,156949,533,480384,36,4,320,43,False,False,False,False,True,False
44,26305,720,44097,60,1,487,42,False,False,False,True,False,False
40,130684,658,134817,36,3,656,94,False,True,False,False,False,False
23,100771,767,136765,60,0,463,3,False,True,False,False,True,False
42,152018,385,104790,60,2,581,42,True,False,False,False,False,True
36,27837,320,337046,36,1,313,22,False,True,False,False,True,False
24,171285,834,27277,60,0,847,79,False,False,True,False,False,True
24,185386,369,256060,60,0,334,75,True,False,False,False,False,True
41,137265,431,292551,48,2,784,43,False,False,True,False,False,False
50,193503,307,68960,36,4,874,62,False,True,False,False,False,False
41,20060,465,334669,48,0,687,94,False,False,True,False,False,False
24,62782,490,241149,60,1,660,67,False,True,False,False,False,False
41,117493,614,188999,60,0,719,64,False,False,False,False,True,False
19,155624,568,211769,36,2,558,38,True,False,False,False,True,False
32,118162,375,438632,24,2,594,77,False,False,False,False,True,False
37,88842,831,457029,12,1,479,99,False,False,False,False,False,False
52,187679,779,196134,48,3,485,9,False,False,True,False,False,False
50,77042,626,232391,12,0,521,58,True,False,False,False,True,False
49,101029,561,40133,36,4,545,68,False,True,False,False,False,False
65,103123,325,283577,12,4,859,69,False,True,False,False,False,True
52,45570,682,323882,48,4,816,11,True,False,False,False,False,False
67,54808,723,6112,12,4,770,96,False,False,False,False,False,False
62,152654,783,25967,60,4,840,48,True,False,False,False,False,True
54,96396,360,344323,48,2,629,68,False,True,False,False,False,False
38,150976,734,316356,36,0,869,87,False,False,False,False,False,False
42,120025,736,240222,24,4,667,42,True,False,False,False,True,False
43,195858,595,449162,36,0,890,20,False,True,False,False,False,False
62,176390,594,182452,48,1,461,50,True,False,False,False,False,False
61,181205,747,71046,36,0,561,67,False,True,False,False,False,False
42,23626,585,349192,12,2,567,74,False,True,False,False,False,True
68,52376,368,401452,36,1,472,48,False,False,False,True,True,False
27,74460,732,241579,48,1,731,79,False,False,True,False,True,False
61,102203,467,20231,24,0,567,35,False,False,True,False,True,False
61,172027,507,381244,24,4,546,92,True,False,False,False,False,False
63,136547,830,420732,24,4,454,72,False,False,False,True,True,False
19,136214,524,276984,24,2,878,66,True,False,False,False,True,False
26,176829,669,45122,24,4,508,57,False,True,False,False,False,True
62,74219,518,266484,48,2,386,86,False,False,True,False,True,False
33,133396,767,411356,12,3,659,53,False,True,False,False,True,False
51,180497,531,438756,60,2,691,64,False,True,False,False,True,False
60,124215,544,346030,48,1,823,36,False,False,False,False,False,False
43,84575,556,477166,12,3,857,75,True,False,False,False,False,True
52,32226,717,240605,60,4,649,48,False,False,False,False,True,False
51,111428,518,75647,36,4,689,93,False,True,False,False,False,False
44,195207,745,92150,36,2,642,21,False,True,False,False,True,False
42,156023,538,315894,60,1,885,8,False,False,False,True,False,False
58,107362,734,348929,60,4,507,52,False,False,False,False,False,False
42,43065,808,104248,36,2,614,61,False,True,False,False,False,True
45,150864,404,418793,36,4,398,43,False,False,False,False,False,True
22,165338,690,310883,12,4,480,15,False,False,False,False,False,True
30,122062,559,498654,60,2,324,18,True,False,False,False,False,True
30,160347,719,228283,60,1,589,59,False,False,False,False,False,True
21,179422,455,420570,24,3,876,42,False,True,False,False,True,False
22,141952,357,131618,36,1,820,69,False,True,False,False,False,True
61,160749,358,404034,36,0,438,91,False,False,False,True,False,True
58,46206,457,399079,36,0,488,87,False,True,False,False,False,False
56,83293,793,409282,12,2,857,38,False,False,False,True,False,False
28,24239,434,143665,24,2,496,94,False,False,False,True,False,False
67,195220,640,371991,12,1,814,30,False,False,False,False,True,False
39,80038,727,473084,48,2,565,27,False,False,False,True,False,False
22,20453,799,255278,48,0,497,73,True,False,False,False,False,False
41,147619,432,185934,24,0,536,47,False,False,True,False,False,True
41,171899,616,404325,12,0,556,50,False,False,True,False,True,False
55,178761,350,467833,60,0,729,79,False,False,False,False,False,True
23,184404,303,116315,36,2,829,92,False,False,True,False,True,False
65,34380,672,405876,48,0,423,81,True,False,False,False,False,False
60,173832,777,234216,24,0,569,21,False,False,False,False,True,False
28,111656,460,161484,60,1,774,54,False,False,False,False,False,False
63,93606,493,162038,36,0,451,25,False,False,True,False,False,True
64,58084,791,196432,48,3,707,54,False,False,False,True,False,False
26,138580,572,413519,60,2,572,63,False,True,False,False,False,False
49,134159,536,266041,36,1,316,55,False,True,False,False,False,True
66,175976,815,232977,48,0,432,6,False,False,False,False,True,False
30,145155,679,191539,24,2,680,30,False,False,True,False,True,False
22,55851,329,135112,12,0,541,37,False,True,False,False,False,True
59,63481,501,277094,12,2,872,93,False,True,False,False,False,False
24,110648,557,479673,36,3,714,36,False,False,False,True,True,False
58,111655,452,278370,60,2,873,63,False,False,True,False,True,False
52,64194,419,346188,36,4,659,1,False,False,False,True,True,False
29,157345,527,50310,24,3,748,34,False,False,False,False,False,True
39,130284,416,129143,60,2,499,4,False,False,False,False,False,True
28,46081,782,101946,12,3,459,78,True,False,False,False,False,True
33,117557,526,168118,12,0,507,47,False,True,False,False,False,True
67,87005,846,237647,60,0,701,11,False,False,True,False,False,False
64,42092,815,185060,60,1,369,36,False,False,True,False,False,False
44,119977,584,461982,48,1,477,91,False,True,False,False,False,True
25,34924,313,20329,36,2,311,84,False,False,False,True,False,True
21,73053,535,232131,36,4,895,37,False,False,False,True,True,False
48,44466,762,256554,12,3,882,27,False,False,True,False,True,False
36,136712,362,136960,24,2,672,98,False,False,False,True,True,False
61,140382,323,287926,12,4,710,36,False,False,False,False,False,True
43,132651,504,186374,12,0,711,59,False,True,False,False,False,False
67,116058,624,5792,12,0,681,3,False,False,False,True,False,True
45,38768,477,101621,48,0,863,40,False,False,True,False,False,False
48,134894,510,178074,24,4,834,9,True,False,False,False,False,False
24,129876,825,462486,12,3,701,73,False,True,False,False,False,False
38,162012,540,49069,12,2,737,70,True,False,False,False,True,False
19,89212,464,364191,24,3,603,34,False,False,False,False,False,True
38,25666,829,317564,48,0,606,71,False,False,False,True,False,False
20,137369,336,478479,36,0,674,28,False,False,False,False,False,True
57,73639,432,370310,12,2,893,56,True,False,False,False,False,False
30,77221,469,401302,60,4,875,22,True,False,False,False,False,True
69,76920,448,324013,24,0,756,73,True,False,False,False,False,True
37,87789,396,77832,24,0,758,81,False,False,True,False,False,False
66,89468,445,382371,12,4,572,60,False,False,True,False,True,False
67,141544,675,165787,48,4,493,64,True,False,False,False,False,True
68,151040,457,486005,60,0,512,16,False,False,False,False,False,True
57,190572,802,164467,12,2,665,98,True,False,False,False,False,True
41,163113,334,52565,12,3,495,57,False,True,False,False,False,True
67,107838,414,173147,12,4,726,81,True,False,False,False,True,False
47,185912,466,68874,48,4,558,35,False,False,True,False,True,False
25,154164,846,127668,48,4,716,87,True,False,False,False,False,False
31,88369,336,429452,36,4,408,43,True,False,False,False,False,True
40,191169,653,478137,48,3,520,31,False,False,False,True,False,False
39,64115,773,112721,48,2,480,94,False,True,False,False,False,True
65,174030,792,274861,60,0,404,84,False,True,False,False,False,False
51,191806,520,449017,12,0,812,59,False,True,False,False,False,False
28,70733,713,96104,60,0,742,41,True,False,False,False,False,False
63,179973,821,343037,60,1,651,17,False,True,False,False,True,False
62,122390,448,84134,12,0,606,31,True,False,False,False,True,False
55,133776,686,169238,12,4,767,68,False,False,False,True,False,False
49,84286,355,140753,12,3,584,17,False,False,False,True,False,False
45,34506,686,77663,60,3,367,77,False,False,True,False,True,False
50,81169,849,92844,60,1,641,23,False,False,False,True,False,True
18,198379,727,94067,48,2,586,55,False,False,False,False,False,True
20,31874,775,12008,48,3,374,22,False,False,True,False,False,True
28,160070,419,311405,24,0,864,34,False,False,True,False,False,False
22,36999,446,255138,24,3,406,37,False,False,False,True,False,True
18,169805,435,383945,48,4,749,62,False,False,True,False,False,True
18,70539,502,435340,60,1,785,33,True,False,False,False,False,True
31,171542,674,117808,60,4,626,98,False,False,False,False,True,False
67,76754,670,468070,36,0,600,49,False,False,False,False,False,True
